"ID","B64 ID","STATE","CITY","NAME","NUM RATINGS","AVG RATINGS","TYPENAME","URL"
"12681","U2Nob29sLTEyNjgx","SOUTH YORKSHIRE","Sheffield","Sheffield Hallam University- Psalter Lane Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12681"
"12683","U2Nob29sLTEyNjgz","YORKSHIRE","Coniston","University of Birmingham- Raymond Priestley Outdoo","0","0","School","https://www.ratemyprofessors.com/school?sid=12683"
"12686","U2Nob29sLTEyNjg2","WEST YORKSHIRE","Bradford","University of Bradford","3","2.2","School","https://www.ratemyprofessors.com/school?sid=12686"
"12687","U2Nob29sLTEyNjg3","WEST YORKSHIRE","Hudderfield","University of Huddersfield","12","3.58","School","https://www.ratemyprofessors.com/school?sid=12687"
"12690","U2Nob29sLTEyNjkw","EAST YORKSHIRE","Hull","University of Hull","14","4.1","School","https://www.ratemyprofessors.com/school?sid=12690"
"12691","U2Nob29sLTEyNjkx","NORTH YORKSHIRE","Scarborough","University of Hull","2","3.5","School","https://www.ratemyprofessors.com/school?sid=12691"
"12692","U2Nob29sLTEyNjky","EAST YORKSHIRE","Hull","University of Lincoln","0","0","School","https://www.ratemyprofessors.com/school?sid=12692"
"12693","U2Nob29sLTEyNjkz","SOUTH YORKSHIRE","Sheffield","The University of Sheffield","20","4.21","School","https://www.ratemyprofessors.com/school?sid=12693"
"12694","U2Nob29sLTEyNjk0","SOUTH YORKSHIRE","Rotherdam","University of Sheffield- Manvers Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12694"
"12695","U2Nob29sLTEyNjk1","SOUTH YORKSHIRE","Sheffield","University of Sheffield- North Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12695"
"12696","U2Nob29sLTEyNjk2","NORTH YORKSHIRE","Middlesborough","University of Teesside","6","2.78333","School","https://www.ratemyprofessors.com/school?sid=12696"
"12697","U2Nob29sLTEyNjk3","Yorkshire","York","University of York","20","4.25","School","https://www.ratemyprofessors.com/school?sid=12697"
"12698","U2Nob29sLTEyNjk4","SOUTH YORKSHIRE","Sheffield","Wisewood School and Community Sports College","0","0","School","https://www.ratemyprofessors.com/school?sid=12698"
"12699","U2Nob29sLTEyNjk5","YORKSHIRE","York","York St John University","2","3.33","School","https://www.ratemyprofessors.com/school?sid=12699"
"12700","U2Nob29sLTEyNzAw","WEST YORKSHIRE","Harrogate","Leeds Metropolitan University","0","0","School","https://www.ratemyprofessors.com/school?sid=12700"
"12701","U2Nob29sLTEyNzAx","WEST YORKSHIRE","Leeds","Leeds Metropolitan University","0","0","School","https://www.ratemyprofessors.com/school?sid=12701"
"12702","U2Nob29sLTEyNzAy","","","University of Leeds","29","4.187","School","https://www.ratemyprofessors.com/school?sid=12702"
"12704","U2Nob29sLTEyNzA0","WEST YORKSHIRE","West Bretton","University of Leeds: Wakefield Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12704"
"12707","U2Nob29sLTEyNzA3","ANTRIM","Belfast","Queen's University Belfast","16","3.35833","School","https://www.ratemyprofessors.com/school?sid=12707"
"12708","U2Nob29sLTEyNzA4","ANTRIM","Belfast","St. Mary University College","0","0","School","https://www.ratemyprofessors.com/school?sid=12708"
"12709","U2Nob29sLTEyNzA5","ANTRIM","Belfast","Stranmillis University College","0","0","School","https://www.ratemyprofessors.com/school?sid=12709"
"12710","U2Nob29sLTEyNzEw","","","University of Ulster","0","0","School","https://www.ratemyprofessors.com/school?sid=12710"
"12711","U2Nob29sLTEyNzEx","LONDONDERRY","Coleraine","University of Ulster","7","3.39","School","https://www.ratemyprofessors.com/school?sid=12711"
"12712","U2Nob29sLTEyNzEy","ANTRIM","Jordantown","University of Ulster","8","2.27","School","https://www.ratemyprofessors.com/school?sid=12712"
"12713","U2Nob29sLTEyNzEz","LONDONDERRY","Magee","University of Ulster","2","4","School","https://www.ratemyprofessors.com/school?sid=12713"
"12714","U2Nob29sLTEyNzE0","DOWN","Moira","Irish Baptist College","0","0","School","https://www.ratemyprofessors.com/school?sid=12714"
"12715","U2Nob29sLTEyNzE1","ANTRIM","Belfast","Union Theological College","0","0","School","https://www.ratemyprofessors.com/school?sid=12715"
"12716","U2Nob29sLTEyNzE2","LONDONDERRY","Portrush","University of Ulster","0","0","School","https://www.ratemyprofessors.com/school?sid=12716"
"12717","U2Nob29sLTEyNzE3","ABERDEENSHIRE","Aberdeen","Aberdeen College- Altens Centre","0","0","School","https://www.ratemyprofessors.com/school?sid=12717"
"12718","U2Nob29sLTEyNzE4","ABERDEENSHIRE","Aberdeen","Aberdeen College- Clinterty Centre","1","1","School","https://www.ratemyprofessors.com/school?sid=12718"
"12719","U2Nob29sLTEyNzE5","ABERDEENSHIRE","Aberdeen","Aberdeen College- Gallowgate Center","1","1.22","School","https://www.ratemyprofessors.com/school?sid=12719"
"12720","U2Nob29sLTEyNzIw","ABERDEENSHIRE","Aberdeen","Aberdeen College- Gordon Centre","0","0","School","https://www.ratemyprofessors.com/school?sid=12720"
"12721","U2Nob29sLTEyNzIx","ABERDEENSHIRE","Aberdeen","Aberdeen College- Minto Centre","0","0","School","https://www.ratemyprofessors.com/school?sid=12721"
"12722","U2Nob29sLTEyNzIy","DERBYSHIRE","Derby","Broomfield College","0","0","School","https://www.ratemyprofessors.com/school?sid=12722"
"12723","U2Nob29sLTEyNzIz","LANARKSHIRE","Glasgow","Cardonald College","0","0","School","https://www.ratemyprofessors.com/school?sid=12723"
"12724","U2Nob29sLTEyNzI0","LANARKSHIRE","Glasgow","Central College of Commerce","0","0","School","https://www.ratemyprofessors.com/school?sid=12724"
"12725","U2Nob29sLTEyNzI1","LANARKSHIRE","Glasgow","Commonwealth College Glasgow","0","0","School","https://www.ratemyprofessors.com/school?sid=12725"
"12726","U2Nob29sLTEyNzI2","DUMFRIESHIRE","Dumfries","Crichton University Campus [Dumfries]","0","0","School","https://www.ratemyprofessors.com/school?sid=12726"
"12727","U2Nob29sLTEyNzI3","SWANSEA","Sketty","Bible College of Wales","0","0","School","https://www.ratemyprofessors.com/school?sid=12727"
"12728","U2Nob29sLTEyNzI4","CARDIFF","Cardiff","Cardiff University","7","4.16","School","https://www.ratemyprofessors.com/school?sid=12728"
"12729","U2Nob29sLTEyNzI5","SOUTH GLAMORGAN","Cardiff","Cardiff University","3","4.45","School","https://www.ratemyprofessors.com/school?sid=12729"
"12730","U2Nob29sLTEyNzMw","SWANSEA","Swansea","Gorseinon College: Belgrave Road campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12730"
"12731","U2Nob29sLTEyNzMx","EDINBURGH","Edinburgh","Edinburgh College of Art","4","3.78","School","https://www.ratemyprofessors.com/school?sid=12731"
"12732","U2Nob29sLTEyNzMy","SWANSEA","Pontardulais","Gorseinon College: Canolfan y Bont","0","0","School","https://www.ratemyprofessors.com/school?sid=12732"
"12733","U2Nob29sLTEyNzMz","EDINBURGH","Edinburgh","George Watson's College","5","4.69","School","https://www.ratemyprofessors.com/school?sid=12733"
"12734","U2Nob29sLTEyNzM0","SWANSEA","Kingsbridge","Gorseinon College: Kingsbridge Centre","0","0","School","https://www.ratemyprofessors.com/school?sid=12734"
"12737","U2Nob29sLTEyNzM3","LANARKSHIRE","Glasgow","Glasgow College of Nautical Studies","0","0","School","https://www.ratemyprofessors.com/school?sid=12737"
"12738","U2Nob29sLTEyNzM4","SWANSEA","Loughor","Gorseinon College: Tre Uchaf campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12738"
"12739","U2Nob29sLTEyNzM5","LANARKSHIRE","Glasgow","Glasgow Metropolitan College","0","0","School","https://www.ratemyprofessors.com/school?sid=12739"
"12740","U2Nob29sLTEyNzQw","LANARKSHIRE","Glasgow","Glasgow School of Art","5","3.29","School","https://www.ratemyprofessors.com/school?sid=12740"
"12741","U2Nob29sLTEyNzQx","SWANSEA","Swansea","Morriston College","0","0","School","https://www.ratemyprofessors.com/school?sid=12741"
"12742","U2Nob29sLTEyNzQy","SWANSEA","Neath","Neath Port Talbot College","1","3.44","School","https://www.ratemyprofessors.com/school?sid=12742"
"12744","U2Nob29sLTEyNzQ0","LANARKSHIRE","Glasgow","Harmony Kinesiology College","0","0","School","https://www.ratemyprofessors.com/school?sid=12744"
"12745","U2Nob29sLTEyNzQ1","EDINBURGH","Edinburgh","Heriot-Watt University","27","3.85","School","https://www.ratemyprofessors.com/school?sid=12745"
"12746","U2Nob29sLTEyNzQ2","LAUDERDALE","Galashiels","Heriot-Watt University- Borders Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12746"
"12747","U2Nob29sLTEyNzQ3","ORKNEY ISLANDS","Orkney","Heriot-Watt University- Orkney","0","0","School","https://www.ratemyprofessors.com/school?sid=12747"
"12748","U2Nob29sLTEyNzQ4","SWANSEA","Port Talbot","Neath Port Talbot College: Afan campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12748"
"12749","U2Nob29sLTEyNzQ5","EDINBURGH","Livingston","Institute for System Level Integration","0","0","School","https://www.ratemyprofessors.com/school?sid=12749"
"12750","U2Nob29sLTEyNzUw","SWANSEA","Llansamlet","Neath Port Talbot College: Building Crafts Trainin","0","0","School","https://www.ratemyprofessors.com/school?sid=12750"
"12751","U2Nob29sLTEyNzUx","SWANSEA","Pontardawe","Neath Port Talbot College: Coleg Cwmtawe","0","0","School","https://www.ratemyprofessors.com/school?sid=12751"
"12752","U2Nob29sLTEyNzUy","LANARKSHIRE","Glasgow","International Christain College","0","0","School","https://www.ratemyprofessors.com/school?sid=12752"
"12753","U2Nob29sLTEyNzUz","Lanarkshire","Glasgow","John Wheatley College- Easterhouse","0","0","School","https://www.ratemyprofessors.com/school?sid=12753"
"12754","U2Nob29sLTEyNzU0","SWANSEA","Maesteg","Neath Port Talbot College: Construction Training C","0","0","School","https://www.ratemyprofessors.com/school?sid=12754"
"12755","U2Nob29sLTEyNzU1","SWANSEA","Neath","Neath Port Talbot College: Llandarcy","0","0","School","https://www.ratemyprofessors.com/school?sid=12755"
"12756","U2Nob29sLTEyNzU2","SWANSEA","Neath","Neath Port Talbot College: Queen Street Center","0","0","School","https://www.ratemyprofessors.com/school?sid=12756"
"12757","U2Nob29sLTEyNzU3","LANARKSHIRE","Glasgow","John Wheatley College- Queenslie","0","0","School","https://www.ratemyprofessors.com/school?sid=12757"
"12758","U2Nob29sLTEyNzU4","SWANSEA","Port Talbot","Neath Port Talbot College: Twyn yr Hydd","0","0","School","https://www.ratemyprofessors.com/school?sid=12758"
"12759","U2Nob29sLTEyNzU5","LANARKSHIRE","Glasgow","John Wheatley College- Shettleston","0","0","School","https://www.ratemyprofessors.com/school?sid=12759"
"12760","U2Nob29sLTEyNzYw","NORTH WALES","Wrexham","North East Wales Institute of Higher Education","1","3.3","School","https://www.ratemyprofessors.com/school?sid=12760"
"12761","U2Nob29sLTEyNzYx","EDINBURGH","Canaan Lane","Napier University","0","0","School","https://www.ratemyprofessors.com/school?sid=12761"
"12762","U2Nob29sLTEyNzYy","SWANSEA","Swansea","Royal College of GPs","0","0","School","https://www.ratemyprofessors.com/school?sid=12762"
"12763","U2Nob29sLTEyNzYz","EDINBURGH","Comely Bank","Napier University","0","0","School","https://www.ratemyprofessors.com/school?sid=12763"
"12764","U2Nob29sLTEyNzY0","CARDIFF","Cardiff","Royal Welsh College of Music and Drama [Cardiff]","2","3.35","School","https://www.ratemyprofessors.com/school?sid=12764"
"12765","U2Nob29sLTEyNzY1","EDINBURGH","Craighouse","Napier University","1","3.89","School","https://www.ratemyprofessors.com/school?sid=12765"
"12766","U2Nob29sLTEyNzY2","SWANSEA","Llansamlet","Swansea College Business School","0","0","School","https://www.ratemyprofessors.com/school?sid=12766"
"12767","U2Nob29sLTEyNzY3","SWANSEA","Swansea","Swansea College: Kingsway","0","0","School","https://www.ratemyprofessors.com/school?sid=12767"
"12768","U2Nob29sLTEyNzY4","EDINBURGH","Craiglockhart","Napier University","0","0","School","https://www.ratemyprofessors.com/school?sid=12768"
"12769","U2Nob29sLTEyNzY5","SWANSEA","Swansea","Swansea College: Llwyn-y-Bryn","0","0","School","https://www.ratemyprofessors.com/school?sid=12769"
"12770","U2Nob29sLTEyNzcw","EDINBURGH","Livingston","Napier University","0","0","School","https://www.ratemyprofessors.com/school?sid=12770"
"12771","U2Nob29sLTEyNzcx","SWANSEA","Morriston","Swansea College: Morriston","0","0","School","https://www.ratemyprofessors.com/school?sid=12771"
"12772","U2Nob29sLTEyNzcy","EDINBURGH","Melrose","Napier University","0","0","School","https://www.ratemyprofessors.com/school?sid=12772"
"12773","U2Nob29sLTEyNzcz","SWANSEA","Swansea","Swansea College: Sketty Hall","0","0","School","https://www.ratemyprofessors.com/school?sid=12773"
"12774","U2Nob29sLTEyNzc0","EDINBURGH","Merchiston","Edinburgh Napier University","9","2.67","School","https://www.ratemyprofessors.com/school?sid=12774"
"12775","U2Nob29sLTEyNzc1","SWANSEA","Tychoch","Swansea College: Tycoch Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=12775"
"12776","U2Nob29sLTEyNzc2","SWANSEA","Mount Pleasant","Swansea Institute of Higher Education","1","1.11","School","https://www.ratemyprofessors.com/school?sid=12776"
"12777","U2Nob29sLTEyNzc3","EDINBURGH","Sighthill","Napier University","0","0","School","https://www.ratemyprofessors.com/school?sid=12777"
"12778","U2Nob29sLTEyNzc4","GLASGOW","Hillington","National Construction College North","0","0","School","https://www.ratemyprofessors.com/school?sid=12778"
"12779","U2Nob29sLTEyNzc5","WEST GLAMORGAN","Swansea","Swansea University","3","3.73333","School","https://www.ratemyprofessors.com/school?sid=12779"
"12780","U2Nob29sLTEyNzgw","GLASGOW","Springburn","North Glasgow College","0","0","School","https://www.ratemyprofessors.com/school?sid=12780"
"12781","U2Nob29sLTEyNzgx","DYFED","Carmarthen","Trinity College","0","0","School","https://www.ratemyprofessors.com/school?sid=12781"
"12782","U2Nob29sLTEyNzgy","EDINBURGH","Edinburgh","Queen Margaret University: Musselburgh","1","3","School","https://www.ratemyprofessors.com/school?sid=12782"
"12783","U2Nob29sLTEyNzgz","DYFED","Carmarthen","Trinity College- Carmarthen","0","0","School","https://www.ratemyprofessors.com/school?sid=12783"
"12784","U2Nob29sLTEyNzg0","EDINBURGH","Edinburgh","Queen Margaret University: Craighall","0","0","School","https://www.ratemyprofessors.com/school?sid=12784"
"12785","U2Nob29sLTEyNzg1","GLAMORGAN","Treforest","University of Glamorgan","3","3.78","School","https://www.ratemyprofessors.com/school?sid=12785"
"12786","U2Nob29sLTEyNzg2","EDINBURGH","Edinburgh","Queen Margaret University: East Lothian","2","3.22","School","https://www.ratemyprofessors.com/school?sid=12786"
"12787","U2Nob29sLTEyNzg3","DYFED","Aberystwyth","University of Wales","0","0","School","https://www.ratemyprofessors.com/school?sid=12787"
"12788","U2Nob29sLTEyNzg4","RENFREWSHIRE","Paisley","Reid Kerr College","2","3.89","School","https://www.ratemyprofessors.com/school?sid=12788"
"12789","U2Nob29sLTEyNzg5","Gwynedd","Bangor","University of Wales","0","0","School","https://www.ratemyprofessors.com/school?sid=12789"
"12790","U2Nob29sLTEyNzkw","ABERDEENSHIRE","Aberdeen","Robert Gordon University","3","3.8","School","https://www.ratemyprofessors.com/school?sid=12790"
"12792","U2Nob29sLTEyNzky","DYFED","Lampeter","University of Wales","0","0","School","https://www.ratemyprofessors.com/school?sid=12792"
"12793","U2Nob29sLTEyNzkz","GWENT","Newport","University of Wales","0","0","School","https://www.ratemyprofessors.com/school?sid=12793"
"12795","U2Nob29sLTEyNzk1","CEREDIGION","Penglais","University of Wales Center for Advanced Welse and","0","0","School","https://www.ratemyprofessors.com/school?sid=12795"
"12796","U2Nob29sLTEyNzk2","GWENT","Usk","Coleg Gwent: Usk","0","0","School","https://www.ratemyprofessors.com/school?sid=12796"
"12797","U2Nob29sLTEyNzk3","EDINBURGH","Edinburgh","Royal College of Nursing","0","0","School","https://www.ratemyprofessors.com/school?sid=12797"
